"filename","samplingrate","bit","duration","channels","index","fft_w","min_freq","max_freq","j","left_channel","right_channel","aru","year","month","day","hour","min","second","date","time","date_time"
"20210518_085000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.66709983224,"NA ","aru01","2021","05","18","08","50","00","2021-05-18","08:50:00",2021-05-18 08:50:00
"20210518_090000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.42959978118,"NA ","aru01","2021","05","18","09","00","00","2021-05-18","09:00:00",2021-05-18 09:00:00
"20210518_091000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.13632485949,"NA ","aru01","2021","05","18","09","10","00","2021-05-18","09:10:00",2021-05-18 09:10:00
"20210518_092000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.71181162755,"NA ","aru01","2021","05","18","09","20","00","2021-05-18","09:20:00",2021-05-18 09:20:00
"20210518_093000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.36535799998,"NA ","aru01","2021","05","18","09","30","00","2021-05-18","09:30:00",2021-05-18 09:30:00
"20210518_094000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.59261408746,"NA ","aru01","2021","05","18","09","40","00","2021-05-18","09:40:00",2021-05-18 09:40:00
"20210518_095000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.6328579454,"NA ","aru01","2021","05","18","09","50","00","2021-05-18","09:50:00",2021-05-18 09:50:00
"20210518_100000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.17132591149,"NA ","aru01","2021","05","18","10","00","00","2021-05-18","10:00:00",2021-05-18 10:00:00
"20210518_101000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1209.07022682902,"NA ","aru01","2021","05","18","10","10","00","2021-05-18","10:10:00",2021-05-18 10:10:00
"20210518_102000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.40598004178,"NA ","aru01","2021","05","18","10","20","00","2021-05-18","10:20:00",2021-05-18 10:20:00
"20210518_103000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.90768708898,"NA ","aru01","2021","05","18","10","30","00","2021-05-18","10:30:00",2021-05-18 10:30:00
"20210518_104000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1211.88621113133,"NA ","aru01","2021","05","18","10","40","00","2021-05-18","10:40:00",2021-05-18 10:40:00
"20210518_105000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.07602995864,"NA ","aru01","2021","05","18","10","50","00","2021-05-18","10:50:00",2021-05-18 10:50:00
"20210518_110000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1215.2412319931,"NA ","aru01","2021","05","18","11","00","00","2021-05-18","11:00:00",2021-05-18 11:00:00
"20210518_111000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.42683230636,"NA ","aru01","2021","05","18","11","10","00","2021-05-18","11:10:00",2021-05-18 11:10:00
"20210518_112000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.9234967894,"NA ","aru01","2021","05","18","11","20","00","2021-05-18","11:20:00",2021-05-18 11:20:00
"20210518_113000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.17504250529,"NA ","aru01","2021","05","18","11","30","00","2021-05-18","11:30:00",2021-05-18 11:30:00
"20210518_114000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1214.48542803321,"NA ","aru01","2021","05","18","11","40","00","2021-05-18","11:40:00",2021-05-18 11:40:00
"20210518_115000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.23739554289,"NA ","aru01","2021","05","18","11","50","00","2021-05-18","11:50:00",2021-05-18 11:50:00
"20210518_120000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1215.25843536693,"NA ","aru01","2021","05","18","12","00","00","2021-05-18","12:00:00",2021-05-18 12:00:00
"20210518_121000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.17806753372,"NA ","aru01","2021","05","18","12","10","00","2021-05-18","12:10:00",2021-05-18 12:10:00
"20210518_122000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1213.50214421512,"NA ","aru01","2021","05","18","12","20","00","2021-05-18","12:20:00",2021-05-18 12:20:00
"20210518_123000.WAV",48000,16,120,1,"acoustic_complexity",512,1,8000,5,1212.12834127092,"NA ","aru01","2021","05","18","12","30","00","2021-05-18","12:30:00",2021-05-18 12:30:00
