Station_ID, Name, Latitude, Longitude, Elevation (m), Date_Time (UTC),Peak_Wind Direction (Degrees), Peak_Wind Speed (), Precipitation accumulated (mm), Relative Humidity (%), Solar Radiation (W/m2), Temperature (c), Water Temperature (c), Wind Direction 10m (deg), Wind Gust 10m (m/s), Wind Speed 10m (m/s), 
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T04:05:00Z,null,null,84.582,18,0,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T05:05:00Z,null,null,84.582,23,0,25,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T06:05:00Z,null,null,84.582,22,0,25,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T07:05:00Z,null,null,84.582,24,0,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T08:05:00Z,null,null,84.582,24,0,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T09:05:00Z,null,null,84.582,26,0,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T10:05:00Z,null,null,84.582,31,0,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T11:05:00Z,null,null,84.582,35,0,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T12:05:00Z,null,null,84.582,39,3,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T13:05:00Z,null,null,84.582,39,65,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T14:05:00Z,null,null,84.582,32,217,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T15:05:00Z,null,null,84.582,27,403,27.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T16:05:00Z,null,null,84.582,26,456,26.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T17:05:00Z,null,null,84.582,21,503,28.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T18:05:00Z,null,null,84.582,21,502,29.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T19:05:00Z,null,null,84.582,18,905,31.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T20:05:00Z,null,null,84.582,17,888,31.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T21:05:00Z,null,null,85.852,52,93,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T22:05:00Z,null,null,85.852,33,429,27.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-24T23:05:00Z,null,null,85.852,23,606,30,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T00:05:00Z,null,null,85.852,34,207,25,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T01:05:00Z,null,null,85.852,39,59,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T02:05:00Z,null,null,85.852,40,24,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T03:05:00Z,null,null,85.852,47,2,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T04:05:00Z,null,null,85.852,65,0,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T05:05:00Z,null,null,85.852,58,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T06:05:00Z,null,null,85.852,66,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T07:05:00Z,null,null,85.852,77,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T08:05:00Z,null,null,85.852,74,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T09:05:00Z,null,null,85.852,81,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T10:05:00Z,null,null,85.852,86,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T11:05:00Z,null,null,85.852,89,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T12:05:00Z,null,null,85.852,90,6,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T13:05:00Z,null,null,85.852,79,119,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T14:05:00Z,null,null,85.852,63,316,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T15:05:00Z,null,null,85.852,55,526,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T16:05:00Z,null,null,85.852,44,717,25,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T17:05:00Z,null,null,85.852,34,870,28.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T18:05:00Z,null,null,85.852,23,980,30,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T19:05:00Z,null,null,85.852,18,1029,31.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T20:05:00Z,null,null,85.852,20,740,31.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T21:05:00Z,null,null,85.852,17,877,32.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T22:05:00Z,null,null,85.852,12,670,31.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-25T23:05:00Z,null,null,85.852,12,714,32.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T00:05:00Z,null,null,85.852,27,194,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T01:05:00Z,null,null,85.852,28,124,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T02:05:00Z,null,null,85.852,33,34,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T03:05:00Z,null,null,85.852,37,2,21.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T04:05:00Z,null,null,85.852,49,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T05:05:00Z,null,null,85.852,54,0,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T06:05:00Z,null,null,85.852,56,0,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T07:05:00Z,null,null,85.852,62,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T08:05:00Z,null,null,85.852,69,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T09:05:00Z,null,null,85.852,80,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T10:05:00Z,null,null,85.852,86,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T11:05:00Z,null,null,85.852,86,0,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T12:05:00Z,null,null,85.852,82,7,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T13:05:00Z,null,null,85.852,72,123,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T14:05:00Z,null,null,85.852,60,328,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T15:05:00Z,null,null,85.852,52,491,20,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T16:05:00Z,null,null,85.852,44,722,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T17:05:00Z,null,null,85.852,39,861,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T18:05:00Z,null,null,85.852,34,748,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T19:05:00Z,null,null,85.852,43,408,22.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T20:05:00Z,null,null,85.852,75,159,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T21:05:00Z,null,null,111.252,87,119,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T22:05:00Z,null,null,112.522,83,205,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-26T23:05:00Z,null,null,112.522,63,199,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T00:05:00Z,null,null,112.522,71,68,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T01:05:00Z,null,null,112.522,71,46,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T02:05:00Z,null,null,112.522,78,29,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T03:05:00Z,null,null,112.522,80,1,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T04:05:00Z,null,null,112.522,79,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T05:05:00Z,null,null,112.522,69,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T06:05:00Z,null,null,112.522,71,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T07:05:00Z,null,null,112.522,77,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T08:05:00Z,null,null,113.03,92,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T09:05:00Z,null,null,113.792,95,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T10:05:00Z,null,null,114.808,95,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T11:05:00Z,null,null,114.808,95,0,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T12:05:00Z,null,null,114.808,93,1,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T13:05:00Z,null,null,114.808,91,31,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T14:05:00Z,null,null,114.808,87,46,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T15:05:00Z,null,null,114.808,85,86,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T16:05:00Z,null,null,114.808,82,191,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T17:05:00Z,null,null,114.808,83,334,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T18:05:00Z,null,null,114.808,81,262,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T19:05:00Z,null,null,114.808,73,405,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T20:05:00Z,null,null,114.808,68,623,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T21:05:00Z,null,null,114.808,68,403,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T22:05:00Z,null,null,114.808,66,386,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-27T23:05:00Z,null,null,114.808,72,171,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T00:05:00Z,null,null,114.808,71,51,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T01:05:00Z,null,null,114.808,69,54,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T02:05:00Z,null,null,114.808,66,54,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T03:05:00Z,null,null,114.808,78,2,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T04:05:00Z,null,null,114.808,79,0,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T05:05:00Z,null,null,114.808,75,0,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T06:05:00Z,null,null,114.808,78,0,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T07:05:00Z,null,null,114.808,88,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T08:05:00Z,null,null,114.808,91,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T09:05:00Z,null,null,117.094,93,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T10:05:00Z,null,null,122.428,97,0,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T11:05:00Z,null,null,122.936,97,0,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T12:05:00Z,null,null,122.936,96,2,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T13:05:00Z,null,null,122.936,94,19,12.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T14:05:00Z,null,null,122.936,92,61,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T15:05:00Z,null,null,122.936,83,161,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T16:05:00Z,null,null,122.936,73,347,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T17:05:00Z,null,null,122.936,68,246,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T18:05:00Z,null,null,122.936,60,277,18.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T19:05:00Z,null,null,122.936,53,261,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T20:05:00Z,null,null,122.936,59,201,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T21:05:00Z,null,null,122.936,58,123,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T22:05:00Z,null,null,122.936,58,141,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-28T23:05:00Z,null,null,122.936,78,108,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T00:05:00Z,null,null,122.936,79,80,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T01:05:00Z,null,null,122.936,81,61,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T02:05:00Z,null,null,122.936,84,17,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T03:05:00Z,null,null,122.936,87,1,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T04:05:00Z,null,null,122.936,92,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T05:05:00Z,null,null,122.936,91,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T06:05:00Z,null,null,122.936,92,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T07:05:00Z,null,null,122.936,93,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T08:05:00Z,null,null,122.936,96,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T09:05:00Z,null,null,122.936,97,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T10:05:00Z,null,null,123.19,97,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T11:05:00Z,null,null,123.698,97,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T12:05:00Z,null,null,124.968,98,1,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T13:05:00Z,null,null,125.984,98,17,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T14:05:00Z,null,null,127,97,60,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T15:05:00Z,null,null,127.254,93,118,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T16:05:00Z,null,null,127.508,91,152,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T17:05:00Z,null,null,128.27,92,209,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T18:05:00Z,null,null,128.778,89,260,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T19:05:00Z,null,null,130.048,92,135,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T20:05:00Z,null,null,130.556,85,468,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T21:05:00Z,null,null,130.556,82,396,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T22:05:00Z,null,null,131.572,86,74,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-29T23:05:00Z,null,null,132.334,88,100,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T00:05:00Z,null,null,133.096,88,78,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T01:05:00Z,null,null,133.604,91,45,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T02:05:00Z,null,null,134.62,94,9,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T03:05:00Z,null,null,135.382,96,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T04:05:00Z,null,null,136.144,97,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T05:05:00Z,null,null,136.398,98,0,13.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T06:05:00Z,null,null,137.16,97,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T07:05:00Z,null,null,138.684,99,0,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T08:05:00Z,null,null,139.7,99,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T09:05:00Z,null,null,140.462,99,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T10:05:00Z,null,null,141.224,99,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T11:05:00Z,null,null,141.732,99,0,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T12:05:00Z,null,null,141.986,99,1,12.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T13:05:00Z,null,null,142.24,99,16,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T14:05:00Z,null,null,142.748,98,49,13.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T15:05:00Z,null,null,143.002,95,143,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T16:05:00Z,null,null,143.002,88,311,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T17:05:00Z,null,null,143.002,82,405,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T18:05:00Z,null,null,143.002,89,357,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T19:05:00Z,null,null,143.256,89,399,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T20:05:00Z,null,null,143.256,77,701,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T21:05:00Z,null,null,143.256,73,736,21.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T22:05:00Z,null,null,143.256,62,839,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-06-30T23:05:00Z,null,null,143.256,61,596,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T00:05:00Z,null,null,143.256,70,237,20.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T01:05:00Z,null,null,143.256,75,143,18.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T02:05:00Z,null,null,143.256,83,18,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T03:05:00Z,null,null,143.256,87,1,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T04:05:00Z,null,null,143.256,94,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T05:05:00Z,null,null,143.256,96,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T06:05:00Z,null,null,143.256,98,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T07:05:00Z,null,null,143.256,99,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T08:05:00Z,null,null,143.256,96,0,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T09:05:00Z,null,null,143.256,97,0,16.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T10:05:00Z,null,null,143.256,99,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T11:05:00Z,null,null,143.256,99,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T12:05:00Z,null,null,143.256,99,3,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T13:05:00Z,null,null,143.256,88,93,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T14:05:00Z,null,null,143.256,85,221,18.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T15:05:00Z,null,null,143.256,77,349,19.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T16:05:00Z,null,null,143.256,71,626,21.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T17:05:00Z,null,null,143.256,63,758,23.333,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T18:05:00Z,null,null,143.256,61,732,23.889,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T19:05:00Z,null,null,143.256,58,731,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T20:05:00Z,null,null,143.256,54,1022,25.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T21:05:00Z,null,null,143.256,46,924,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T22:05:00Z,null,null,143.256,50,633,26.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-01T23:05:00Z,null,null,143.256,56,212,24.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T00:05:00Z,null,null,143.256,64,76,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T01:05:00Z,null,null,143.256,72,93,22.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T02:05:00Z,null,null,143.256,73,108,21.111,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T03:05:00Z,null,null,143.256,85,8,17.778,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T04:05:00Z,null,null,143.256,92,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T05:05:00Z,null,null,143.256,89,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T06:05:00Z,null,null,143.256,93,0,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T07:05:00Z,null,null,154.178,97,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T08:05:00Z,null,null,158.496,96,0,14.444,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T09:05:00Z,null,null,158.75,97,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T10:05:00Z,null,null,159.004,97,0,15,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T11:05:00Z,null,null,159.004,98,0,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T12:05:00Z,null,null,159.004,97,4,15.556,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T13:05:00Z,null,null,159.004,92,87,16.667,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T14:05:00Z,null,null,159.004,92,142,17.222,null,null,null,null,
MLCN5,MILLS CANYON,36.055,-104.324444,1780,2021-07-02T15:05:00Z,null,null,159.004,90,222,18.333,null,null,null,null,
