station,utc_valid,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
MLCN5,2021-05-13 16:05:00,1.84,0,599,,,53,186,19,189,13,68
MLCN5,2021-05-13 17:05:00,1.84,0,915,,,56,193,20,192,12,63
MLCN5,2021-05-13 18:05:00,1.84,0,981,,,59,173,21,200,13,58
MLCN5,2021-05-13 19:05:00,1.84,0,1015,,,61,166,20,149,14,56
MLCN5,2021-05-13 20:05:00,1.84,0,994,,,64,171,22,158,13,51
MLCN5,2021-05-13 21:05:00,1.84,0,916,,,67,178,25,173,15,44
MLCN5,2021-05-13 22:05:00,1.84,0,781,,,69,174,24,178,15,40
MLCN5,2021-05-13 23:05:00,1.84,0,606,,,71,170,23,134,15,34
MLCN5,2021-05-14 00:05:00,1.84,0,395,,,71,160,23,153,16,31
MLCN5,2021-05-14 01:05:00,1.84,0,143,,,68,171,23,168,15,34
MLCN5,2021-05-14 02:05:00,1.84,0,17,,,66,163,20,164,11,36
MLCN5,2021-05-14 03:05:00,1.84,0,0,,,64,171,19,183,10,36
MLCN5,2021-05-14 04:05:00,1.84,0,0,,,62,163,19,185,8,43
MLCN5,2021-05-14 05:05:00,1.84,0,0,,,62,174,19,184,13,50
MLCN5,2021-05-14 06:05:00,1.84,0,0,,,59,186,18,181,8,55
MLCN5,2021-05-14 07:05:00,1.84,0,0,,,58,179,13,197,8,60
MLCN5,2021-05-14 08:05:00,1.84,0,0,,,57,181,16,170,10,64
MLCN5,2021-05-14 09:05:00,1.84,0,0,,,57,184,18,183,11,69
MLCN5,2021-05-14 10:05:00,1.84,0,0,,,55,191,16,185,10,74
MLCN5,2021-05-14 11:05:00,1.84,0,0,,,52,206,14,184,3,82
MLCN5,2021-05-14 12:00:00,,,,43,71,,,,,,
MLCN5,2021-05-14 12:05:00,1.84,0,2,,,50,189,7,198,5,87
MLCN5,2021-05-14 13:05:00,1.84,0,95,,,56,205,12,186,6,77
MLCN5,2021-05-14 14:05:00,1.84,0,301,,,59,252,11,202,5,68
MLCN5,2021-05-14 15:05:00,1.84,0,521,,,65,268,10,241,4,57
MLCN5,2021-05-14 16:05:00,1.84,0,723,,,68,223,11,180,6,48
MLCN5,2021-05-14 17:05:00,1.84,0,882,,,74,237,9,265,5,35
MLCN5,2021-05-14 18:05:00,1.84,0,973,,,78,190,16,192,5,28
MLCN5,2021-05-14 19:05:00,1.84,0,380,,,75,200,26,192,8,20
MLCN5,2021-05-14 20:05:00,1.84,0,243,,,75,172,26,221,12,17
MLCN5,2021-05-14 21:05:00,1.84,0,902,,,81,142,21,202,10,14
MLCN5,2021-05-14 22:05:00,1.84,0,635,,,78,76,21,130,7,14
MLCN5,2021-05-14 23:05:00,1.84,0,514,,,78,133,25,142,15,14
MLCN5,2021-05-15 00:05:00,1.84,0,239,,,76,152,26,138,17,17
MLCN5,2021-05-15 01:05:00,1.84,0,78,,,72,171,28,160,14,23
MLCN5,2021-05-15 02:05:00,1.84,0,23,,,69,163,22,190,9,25
MLCN5,2021-05-15 03:05:00,1.84,0,0,,,67,169,20,164,13,28
MLCN5,2021-05-15 04:05:00,1.84,0,0,,,65,166,24,188,12,30
MLCN5,2021-05-15 05:05:00,1.84,0,0,,,64,168,19,152,10,31
MLCN5,2021-05-15 06:05:00,1.84,0,0,,,61,170,15,174,9,35
MLCN5,2021-05-15 07:05:00,1.84,0,0,,,57,98,15,190,7,42
MLCN5,2021-05-15 08:05:00,1.84,0,0,,,55,165,9,114,4,46
MLCN5,2021-05-15 09:05:00,1.84,0,0,,,53,159,6,164,5,51
MLCN5,2021-05-15 10:05:00,1.84,0,0,,,51,201,10,174,7,58
MLCN5,2021-05-15 11:05:00,1.84,0,0,,,52,265,10,221,7,57
MLCN5,2021-05-15 12:00:00,,,,48,81,,,,,,
MLCN5,2021-05-15 12:05:00,1.84,0,3,,,48,302,10,287,7,64
MLCN5,2021-05-15 13:05:00,1.84,0,104,,,51,354,10,306,5,62
MLCN5,2021-05-15 14:05:00,1.84,0,311,,,56,321,15,329,11,55
MLCN5,2021-05-15 15:05:00,1.84,0,530,,,62,320,16,306,12,52
MLCN5,2021-05-15 16:05:00,1.84,0,563,,,66,325,14,326,9,44
MLCN5,2021-05-15 17:05:00,1.84,0,781,,,74,347,11,302,3,32
MLCN5,2021-05-15 18:05:00,1.84,0,955,,,79,89,10,315,6,16
MLCN5,2021-05-15 19:05:00,1.84,0,1049,,,79,115,24,120,14,24
MLCN5,2021-05-15 20:05:00,1.84,0,909,,,76,104,25,102,15,28
MLCN5,2021-05-15 21:05:00,1.84,0,241,,,73,126,22,135,12,35
MLCN5,2021-05-15 22:05:00,1.84,0,66,,,64,7,31,319,19,41
MLCN5,2021-05-15 23:05:00,1.84,0,307,,,71,54,22,6,11,28
MLCN5,2021-05-16 00:05:00,1.92,0.08,6,,,61,298,26,33,5,49
MLCN5,2021-05-16 01:05:00,1.92,0,111,,,65,118,22,22,8,49
MLCN5,2021-05-16 02:05:00,1.92,0,19,,,60,105,22,105,15,60
MLCN5,2021-05-16 03:05:00,1.92,0,0,,,58,97,24,114,16,64
MLCN5,2021-05-16 04:05:00,1.92,0,0,,,56,94,18,95,10,73
MLCN5,2021-05-16 05:05:00,1.92,0,0,,,54,123,19,86,7,82
MLCN5,2021-05-16 06:05:00,1.92,0,0,,,54,79,14,76,10,85
MLCN5,2021-05-16 07:05:00,1.92,0,0,,,54,113,13,75,9,80
MLCN5,2021-05-16 08:05:00,1.92,0,0,,,54,129,10,126,5,81
MLCN5,2021-05-16 09:05:00,1.92,0,0,,,52,170,5,129,4,86
MLCN5,2021-05-16 10:05:00,1.92,0,0,,,52,144,8,181,4,83
MLCN5,2021-05-16 11:05:00,1.94,0.02,0,,,52,165,14,163,7,89
MLCN5,2021-05-16 12:00:00,,,,48,79,,,,,,
MLCN5,2021-05-16 12:05:00,1.94,0,1,,,51,181,17,166,9,92
MLCN5,2021-05-16 13:05:00,1.94,0,54,,,53,219,13,189,8,88
MLCN5,2021-05-16 14:05:00,1.94,0,282,,,59,190,15,214,10,73
MLCN5,2021-05-16 15:05:00,1.94,0,390,,,60,193,14,179,10,69
MLCN5,2021-05-16 16:05:00,1.94,0,676,,,64,172,13,167,9,56
MLCN5,2021-05-16 17:05:00,1.94,0,871,,,71,138,11,148,6,46
MLCN5,2021-05-16 18:05:00,1.94,0,960,,,76,163,16,113,7,30
MLCN5,2021-05-16 19:05:00,1.94,0,,,,80,196,19,178,5,18
MLCN5,2021-05-16 20:05:00,1.94,0,589,,,78,189,18,179,10,17
MLCN5,2021-05-16 21:05:00,1.94,0,231,,,76,256,17,208,5,21
MLCN5,2021-05-16 22:05:00,1.94,0,144,,,71,118,20,167,10,26
MLCN5,2021-05-16 23:05:00,1.96,0.02,22,,,64,92,16,104,11,46
MLCN5,2021-05-17 00:05:00,1.96,0,25,,,63,93,23,92,14,48
MLCN5,2021-05-17 01:05:00,1.99,0.03,4,,,55,25,34,23,27,72
MLCN5,2021-05-17 02:05:00,1.99,0,2,,,56,16,34,18,20,68
MLCN5,2021-05-17 03:05:00,2,0.01,0,,,57,34,31,25,22,63
MLCN5,2021-05-17 04:05:00,2,0,0,,,58,17,26,43,12,55
MLCN5,2021-05-17 05:05:00,2,0,0,,,55,33,14,13,4,65
MLCN5,2021-05-17 06:05:00,2,0,0,,,52,167,15,295,3,77
MLCN5,2021-05-17 07:05:00,2,0,0,,,52,30,6,43,2,74
MLCN5,2021-05-17 08:05:00,2,0,0,,,51,82,12,68,6,83
MLCN5,2021-05-17 09:05:00,2,0,0,,,52,53,9,56,6,78
MLCN5,2021-05-17 10:05:00,2,0,0,,,51,37,17,44,9,83
MLCN5,2021-05-17 11:05:00,2,0,0,,,50,46,15,44,8,91
MLCN5,2021-05-17 12:00:00,,,,50,80,,,,,,
MLCN5,2021-05-17 12:05:00,2,0,0,,,50,44,14,36,9,91
MLCN5,2021-05-17 13:05:00,2,0,27,,,52,3,12,48,7,86
MLCN5,2021-05-17 14:05:00,2,0,130,,,54,326,8,9,5,81
MLCN5,2021-05-17 15:05:00,2,0,399,,,61,31,7,10,4,63
MLCN5,2021-05-17 16:05:00,2,0,,,,63,42,9,26,5,56
MLCN5,2021-05-17 17:05:00,2,0,653,,,64,97,11,68,7,55
MLCN5,2021-05-17 18:05:00,2,0,731,,,66,101,16,98,9,53
MLCN5,2021-05-17 19:05:00,2,0,836,,,68,114,20,93,11,48
MLCN5,2021-05-17 20:05:00,2,0,836,,,70,114,26,105,17,42
MLCN5,2021-05-17 21:05:00,2,0,630,,,69,126,28,109,17,40
MLCN5,2021-05-17 22:05:00,2,0,627,,,70,124,32,117,17,38
MLCN5,2021-05-17 23:05:00,2,0,232,,,54,196,44,187,21,49
MLCN5,2021-05-18 00:05:00,2.26,0.26,5,,,47,188,42,203,11,87
MLCN5,2021-05-18 01:05:00,2.33,0.07,6,,,48,349,24,315,6,83
MLCN5,2021-05-18 02:05:00,2.33,0,6,,,49,27,10,328,6,79
MLCN5,2021-05-18 03:05:00,2.33,0,0,,,47,101,13,332,2,85
MLCN5,2021-05-18 04:05:00,2.33,0,0,,,48,323,18,336,14,79
MLCN5,2021-05-18 05:05:00,2.33,0,0,,,46,332,17,335,5,86
MLCN5,2021-05-18 06:05:00,2.33,0,0,,,44,260,7,268,4,89
MLCN5,2021-05-18 07:05:00,2.33,0,0,,,43,287,7,292,5,94
MLCN5,2021-05-18 08:05:00,2.33,0,0,,,42,335,13,331,11,93
MLCN5,2021-05-18 09:05:00,2.33,0,0,,,41,157,13,334,4,94
MLCN5,2021-05-18 10:05:00,2.33,0,0,,,40,191,5,133,4,96
MLCN5,2021-05-18 11:05:00,2.33,,0,,,40,223,6,244,3,96
MLCN5,2021-05-18 12:00:00,,,,39,70,,,,,,
MLCN5,2021-05-18 12:05:00,2.33,,3,,,39,112,4,93,0,97
MLCN5,2021-05-18 13:05:00,2.33,0,49,,,42,155,4,118,3,97
MLCN5,2021-05-18 14:05:00,2.33,0,105,,,46,185,7,187,3,92
MLCN5,2021-05-18 15:05:00,2.33,0,482,,,53,147,14,162,10,69
MLCN5,2021-05-18 16:05:00,2.33,0,318,,,54,156,12,157,6,66
MLCN5,2021-05-18 17:05:00,2.33,0,862,,,61,174,12,195,8,56
MLCN5,2021-05-18 18:05:00,2.33,0,944,,,63,212,16,158,8,49
MLCN5,2021-05-18 19:05:00,2.33,0,781,,,60,235,19,241,14,46
MLCN5,2021-05-18 20:05:00,2.33,0,229,,,59,225,21,232,10,52
MLCN5,2021-05-18 21:05:00,2.33,0,389,,,62,130,20,224,8,42
MLCN5,2021-05-18 22:05:00,2.33,0,442,,,60,228,24,221,15,51
MLCN5,2021-05-18 23:05:00,2.33,0,167,,,50,74,32,78,18,80
MLCN5,2021-05-19 00:05:00,2.33,0,124,,,50,57,27,74,16,84
MLCN5,2021-05-19 01:05:00,2.33,0,86,,,49,82,26,63,14,89
MLCN5,2021-05-19 02:05:00,2.33,0,33,,,48,62,21,91,14,83
MLCN5,2021-05-19 03:05:00,2.33,0,0,,,46,65,17,57,2,89
MLCN5,2021-05-19 04:05:00,2.33,0,0,,,45,297,12,304,9,87
MLCN5,2021-05-19 05:05:00,2.33,0,0,,,44,310,13,332,9,94
MLCN5,2021-05-19 06:05:00,2.33,0,0,,,43,307,11,310,7,96
MLCN5,2021-05-19 07:05:00,2.33,0,0,,,41,10,7,309,1,97
MLCN5,2021-05-19 08:05:00,2.33,0,0,,,40,347,7,347,6,98
MLCN5,2021-05-19 09:05:00,2.33,0,0,,,41,314,9,315,8,96
MLCN5,2021-05-19 10:05:00,2.33,0,0,,,40,168,9,315,2,98
MLCN5,2021-05-19 11:05:00,2.33,0,0,,,39,319,8,322,6,99
MLCN5,2021-05-19 12:00:00,,,,38,63,,,,,,
MLCN5,2021-05-19 12:05:00,2.34,0.01,3,,,38,315,11,314,5,99
MLCN5,2021-05-19 13:05:00,2.34,0,128,,,43,325,10,323,7,92
MLCN5,2021-05-19 14:05:00,2.34,0,288,,,47,310,11,313,8,86
MLCN5,2021-05-19 15:05:00,2.34,0,518,,,53,317,10,317,5,72
MLCN5,2021-05-19 16:05:00,2.34,0,705,,,59,17,8,311,4,55
MLCN5,2021-05-19 17:05:00,2.34,0,820,,,60,6,12,12,4,51
MLCN5,2021-05-19 18:05:00,2.34,0,985,,,63,45,9,22,4,46
MLCN5,2021-05-19 19:05:00,2.34,0,1029,,,67,44,9,53,4,34
MLCN5,2021-05-19 20:05:00,2.34,0,1031,,,68,54,10,104,6,33
MLCN5,2021-05-19 21:05:00,2.34,0,959,,,69,266,11,347,5,30
MLCN5,2021-05-19 22:05:00,2.34,0,680,,,68,10,10,78,6,30
MLCN5,2021-05-19 23:05:00,2.34,0,318,,,68,87,12,78,7,34
MLCN5,2021-05-20 00:05:00,2.34,0,326,,,66,138,17,161,10,38
MLCN5,2021-05-20 01:05:00,2.34,0,81,,,64,124,16,161,9,46
MLCN5,2021-05-20 02:05:00,2.6,0.26,7,,,53,207,38,276,6,76
MLCN5,2021-05-20 03:05:00,2.6,0,0,,,53,43,9,44,6,84
MLCN5,2021-05-20 04:05:00,2.6,0,0,,,53,117,8,74,3,87
MLCN5,2021-05-20 05:05:00,2.6,0,0,,,52,155,6,190,3,91
MLCN5,2021-05-20 06:05:00,2.6,0,0,,,51,222,4,173,2,92
MLCN5,2021-05-20 07:05:00,2.6,0,0,,,49,116,5,89,2,94
MLCN5,2021-05-20 08:05:00,2.6,0,0,,,49,207,6,193,1,95
MLCN5,2021-05-20 09:05:00,2.6,0,0,,,47,99,5,96,4,96
MLCN5,2021-05-20 10:05:00,2.6,0,0,,,47,136,6,122,3,93
MLCN5,2021-05-20 11:05:00,2.6,0,0,,,45,41,4,8,2,95
MLCN5,2021-05-20 12:00:00,,,,38,69,,,,,,
MLCN5,2021-05-20 12:05:00,2.6,0,7,,,46,50,4,38,0,92
MLCN5,2021-05-20 13:05:00,2.6,0,134,,,49,330,9,333,7,91
MLCN5,2021-05-20 14:05:00,2.6,0,324,,,53,317,10,328,5,83
MLCN5,2021-05-20 15:05:00,2.6,0,538,,,60,259,7,315,2,67
MLCN5,2021-05-20 16:05:00,2.6,0,733,,,64,161,9,187,5,61
MLCN5,2021-05-20 17:05:00,2.6,0,886,,,67,173,14,166,10,49
MLCN5,2021-05-20 18:05:00,2.6,0,986,,,73,173,14,182,9,39
MLCN5,2021-05-20 19:05:00,2.6,0,1022,,,76,181,18,187,10,33
MLCN5,2021-05-20 20:05:00,2.6,0,967,,,79,175,24,172,10,22
MLCN5,2021-05-20 21:05:00,2.6,0,830,,,81,202,32,187,18,17
MLCN5,2021-05-20 22:05:00,2.6,0,801,,,81,208,30,215,18,15
MLCN5,2021-05-20 23:05:00,2.6,0,625,,,82,202,29,219,19,11
MLCN5,2021-05-21 00:05:00,2.6,0,421,,,81,192,24,203,15,12
MLCN5,2021-05-21 01:05:00,2.6,0,210,,,79,194,23,206,12,12
MLCN5,2021-05-21 02:05:00,2.6,0,39,,,71,194,20,204,7,18
MLCN5,2021-05-21 03:05:00,2.6,0,0,,,68,165,8,166,6,26
MLCN5,2021-05-21 04:05:00,2.6,0,0,,,65,119,16,116,9,34
MLCN5,2021-05-21 05:05:00,2.6,0,0,,,66,148,18,111,11,50
MLCN5,2021-05-21 06:05:00,2.6,0,0,,,65,146,20,145,11,52
MLCN5,2021-05-21 07:05:00,2.6,0,0,,,63,145,20,147,13,57
MLCN5,2021-05-21 08:05:00,2.6,0,0,,,62,157,19,146,12,58
MLCN5,2021-05-21 09:05:00,2.6,0,0,,,62,175,18,163,9,55
MLCN5,2021-05-21 10:05:00,2.6,0,0,,,63,165,19,152,13,50
MLCN5,2021-05-21 11:05:00,2.6,0,0,,,60,161,16,166,8,58
MLCN5,2021-05-21 12:00:00,,,,46,82,,,,,,
MLCN5,2021-05-21 12:05:00,2.6,0,3,,,59,171,17,158,10,62
MLCN5,2021-05-21 13:05:00,2.6,0,101,,,60,162,17,158,11,64
MLCN5,2021-05-21 14:05:00,2.6,0,156,,,61,175,22,180,14,66
MLCN5,2021-05-21 15:05:00,2.6,0,331,,,64,172,22,176,15,60
MLCN5,2021-05-21 16:05:00,2.6,0,547,,,68,181,20,197,12,53
MLCN5,2021-05-21 17:05:00,2.6,0,869,,,73,179,20,179,11,41
MLCN5,2021-05-21 18:05:00,2.6,,804,,,73,179,21,188,14,37
MLCN5,2021-05-21 19:05:00,2.6,,713,,,75,160,23,165,13,34
MLCN5,2021-05-21 20:05:00,2.6,0,864,,,79,159,26,174,18,27
MLCN5,2021-05-21 21:05:00,2.6,0,804,,,81,180,27,154,18,21
MLCN5,2021-05-21 22:05:00,2.6,0,464,,,78,180,32,177,16,21
MLCN5,2021-05-21 23:05:00,2.6,0,204,,,73,217,33,210,24,25
MLCN5,2021-05-22 00:05:00,2.6,0,145,,,74,191,47,209,27,24
MLCN5,2021-05-22 01:05:00,2.6,0,144,,,74,218,31,204,10,23
MLCN5,2021-05-22 02:05:00,2.6,0,37,,,71,182,16,223,9,23
MLCN5,2021-05-22 03:05:00,2.6,0,0,,,68,205,13,225,7,29
MLCN5,2021-05-22 04:05:00,2.6,0,0,,,65,181,9,205,4,34
MLCN5,2021-05-22 05:05:00,2.6,0,0,,,61,221,5,18,2,43
MLCN5,2021-05-22 06:05:00,2.6,0,0,,,64,144,13,133,8,53
MLCN5,2021-05-22 07:05:00,2.6,0,0,,,65,152,19,149,14,61
MLCN5,2021-05-22 08:05:00,2.6,0,0,,,64,162,21,140,12,67
MLCN5,2021-05-22 09:05:00,2.6,0,0,,,62,148,19,161,8,73
MLCN5,2021-05-22 10:05:00,2.6,0,0,,,59,135,16,142,8,85
MLCN5,2021-05-22 11:05:00,2.6,0,0,,,57,130,11,128,6,92
MLCN5,2021-05-22 12:00:00,,,,57,81,,,,,,
MLCN5,2021-05-22 12:05:00,2.6,0,2,,,58,150,12,142,6,93
MLCN5,2021-05-22 13:05:00,2.6,0,34,,,58,142,10,146,6,94
MLCN5,2021-05-22 14:05:00,2.6,0,81,,,61,159,12,162,7,87
MLCN5,2021-05-22 15:05:00,2.6,0,183,,,63,124,23,151,11,81
MLCN5,2021-05-22 16:05:00,2.6,0,243,,,63,134,19,127,13,79
MLCN5,2021-05-22 17:05:00,2.6,0,389,,,62,167,22,173,14,74
MLCN5,2021-05-22 18:05:00,2.7,0.1,415,,,63,151,22,124,12,83
MLCN5,2021-05-22 19:05:00,2.7,0,400,,,65,138,25,139,16,76
MLCN5,2021-05-22 20:05:00,2.7,0,753,,,69,137,30,133,21,56
MLCN5,2021-05-22 21:05:00,2.7,0,859,,,70,139,31,145,21,54
MLCN5,2021-05-22 22:05:00,2.7,0,668,,,71,134,32,150,21,51
MLCN5,2021-05-22 23:05:00,2.72,0.02,424,,,69,126,33,127,17,64
MLCN5,2021-05-23 00:05:00,2.75,0.03,146,,,68,133,31,135,17,60
MLCN5,2021-05-23 01:05:00,2.75,0,74,,,67,145,34,158,20,55
MLCN5,2021-05-23 02:05:00,2.75,0,19,,,64,152,31,136,17,60
MLCN5,2021-05-23 03:05:00,2.75,0,0,,,63,132,25,150,15,60
MLCN5,2021-05-23 04:05:00,2.75,0,0,,,62,161,16,128,11,58
MLCN5,2021-05-23 05:05:00,2.75,0,0,,,60,140,21,154,12,71
MLCN5,2021-05-23 06:05:00,2.75,0,0,,,60,158,23,133,13,79
MLCN5,2021-05-23 07:05:00,2.75,0,0,,,60,152,20,137,12,84
MLCN5,2021-05-23 08:05:00,2.75,0,0,,,60,145,27,137,16,87
MLCN5,2021-05-23 09:05:00,2.75,0,0,,,59,140,26,151,14,89
MLCN5,2021-05-23 10:05:00,2.75,0,0,,,59,156,25,129,14,88
MLCN5,2021-05-23 11:05:00,2.75,0,0,,,59,163,26,177,16,89
MLCN5,2021-05-23 12:00:00,,,,58,71,,,,,,
MLCN5,2021-05-23 12:05:00,2.75,0,0,,,59,172,22,170,12,90
MLCN5,2021-05-23 13:05:00,2.75,0,14,,,59,163,20,172,9,89
MLCN5,2021-05-23 14:05:00,2.75,0,39,,,60,166,20,160,13,87
MLCN5,2021-05-23 15:05:00,2.75,0,133,,,61,161,20,161,12,83
MLCN5,2021-05-23 16:05:00,2.75,0,573,,,66,170,24,166,14,68
MLCN5,2021-05-23 17:05:00,2.75,0,831,,,70,161,26,169,15,57
MLCN5,2021-05-23 18:05:00,2.75,0,981,,,72,159,28,149,17,50
MLCN5,2021-05-23 19:05:00,2.75,0,1016,,,75,168,27,177,17,46
MLCN5,2021-05-23 20:05:00,2.75,0,954,,,75,173,35,181,21,39
MLCN5,2021-05-23 21:05:00,2.75,0,775,,,78,170,33,165,20,30
MLCN5,2021-05-23 22:05:00,2.75,0,710,,,82,191,30,167,17,18
MLCN5,2021-05-23 23:05:00,2.75,0,736,,,80,173,34,210,18,24
MLCN5,2021-05-24 00:05:00,2.75,0,485,,,80,199,29,210,15,13
MLCN5,2021-05-24 01:05:00,2.75,0,257,,,78,207,29,225,14,11
MLCN5,2021-05-24 02:05:00,2.75,0,57,,,73,186,20,215,8,14
MLCN5,2021-05-24 03:05:00,2.75,0,1,,,69,148,13,180,5,19
MLCN5,2021-05-24 04:05:00,2.75,0,0,,,68,162,25,163,16,58
MLCN5,2021-05-24 05:05:00,2.75,0,0,,,65,162,27,170,15,73
MLCN5,2021-05-24 06:05:00,2.75,0,0,,,64,158,28,144,17,78
MLCN5,2021-05-24 07:05:00,2.75,0,0,,,63,161,29,151,15,82
MLCN5,2021-05-24 08:05:00,2.75,0,0,,,62,164,24,180,13,83
MLCN5,2021-05-24 09:05:00,2.75,0,0,,,61,148,19,208,11,86
MLCN5,2021-05-24 10:05:00,2.75,0,0,,,61,160,17,157,9,86
MLCN5,2021-05-24 11:05:00,2.75,0,0,,,61,173,22,187,14,84
MLCN5,2021-05-24 12:00:00,,,,59,82,,,,,,
MLCN5,2021-05-24 12:05:00,2.75,0,2,,,59,181,20,178,11,88
MLCN5,2021-05-24 13:05:00,2.75,0,44,,,60,193,17,179,7,87
MLCN5,2021-05-24 14:05:00,2.75,0,172,,,63,291,13,284,4,75
MLCN5,2021-05-24 15:05:00,2.75,0,457,,,66,195,9,296,4,66
MLCN5,2021-05-24 16:05:00,2.75,0,759,,,69,205,14,209,9,46
MLCN5,2021-05-24 17:05:00,2.75,0,917,,,73,158,14,212,8,34
MLCN5,2021-05-24 18:05:00,2.75,0,1014,,,77,161,17,156,7,16
MLCN5,2021-05-24 19:05:00,2.75,0,1065,,,79,196,25,194,16,6
MLCN5,2021-05-24 20:05:00,2.75,0,1050,,,80,192,27,198,17,5
MLCN5,2021-05-24 21:05:00,2.75,0,972,,,81,194,25,230,14,5
MLCN5,2021-05-24 22:05:00,2.75,0,820,,,81,220,27,172,17,5
MLCN5,2021-05-24 23:05:00,2.75,0,649,,,81,200,27,226,15,5
MLCN5,2021-05-25 00:05:00,2.75,0,439,,,81,209,25,195,16,5
MLCN5,2021-05-25 01:05:00,2.75,0,225,,,78,218,24,200,15,5
MLCN5,2021-05-25 02:05:00,2.75,0,47,,,73,216,23,211,13,5
MLCN5,2021-05-25 03:05:00,2.75,0,1,,,69,234,17,211,9,7
MLCN5,2021-05-25 04:05:00,2.75,0,0,,,65,281,14,237,6,11
MLCN5,2021-05-25 05:05:00,2.75,0,0,,,60,299,11,293,7,18
MLCN5,2021-05-25 06:05:00,2.75,0,0,,,54,318,11,286,8,27
MLCN5,2021-05-25 07:05:00,2.75,0,0,,,51,313,11,318,10,33
MLCN5,2021-05-25 08:05:00,2.75,0,0,,,53,217,14,134,4,30
MLCN5,2021-05-25 09:05:00,2.75,0,0,,,51,37,8,183,3,32
MLCN5,2021-05-25 10:05:00,2.75,0,0,,,47,344,8,156,2,42
MLCN5,2021-05-25 13:05:00,2.75,0,124,,,59,189,15,187,10,65
MLCN5,2021-05-25 14:05:00,2.75,0,336,,,61,200,18,203,14,63
MLCN5,2021-05-25 15:05:00,2.75,0,561,,,65,211,18,206,9,53
MLCN5,2021-05-25 16:05:00,2.75,0,758,,,71,192,13,213,5,36
MLCN5,2021-05-25 17:05:00,2.75,0,914,,,75,243,11,204,5,19
MLCN5,2021-05-25 18:05:00,2.75,0,1007,,,76,4,17,20,10,19
MLCN5,2021-05-25 19:05:00,2.75,0,1045,,,78,49,15,342,7,16
MLCN5,2021-05-25 20:05:00,2.75,0,1026,,,79,122,14,40,8,14
MLCN5,2021-05-25 21:05:00,2.75,0,951,,,81,42,15,133,5,15
MLCN5,2021-05-25 22:05:00,2.75,0,813,,,81,45,15,126,6,12
MLCN5,2021-05-25 23:05:00,2.75,0,642,,,82,173,21,155,4,10
MLCN5,2021-05-26 00:05:00,2.75,0,412,,,80,107,18,107,11,15
MLCN5,2021-05-26 01:05:00,2.75,0,221,,,78,93,20,92,12,16
MLCN5,2021-05-26 02:05:00,2.75,0,46,,,71,101,15,103,11,27
MLCN5,2021-05-26 03:05:00,2.75,0,0,,,65,95,17,94,10,42
MLCN5,2021-05-26 04:05:00,2.75,0,0,,,62,91,18,90,12,47
MLCN5,2021-05-26 05:05:00,2.75,0,0,,,62,89,19,86,15,52
MLCN5,2021-05-26 06:05:00,2.75,0,0,,,59,82,19,73,12,67
MLCN5,2021-05-26 07:05:00,2.75,0,0,,,59,88,17,85,12,77
MLCN5,2021-05-26 08:05:00,2.75,0,0,,,60,9,16,79,2,81
MLCN5,2021-05-26 09:05:00,2.75,0,0,,,60,312,6,316,6,82
MLCN5,2021-05-26 10:05:00,2.75,0,0,,,60,319,9,317,7,82
MLCN5,2021-05-26 11:05:00,2.75,0,0,,,55,312,9,313,8,87
MLCN5,2021-05-26 12:00:00,,,,50,82,,,,,,
MLCN5,2021-05-26 12:05:00,2.75,0,7,,,50,358,9,310,7,93
MLCN5,2021-05-26 13:05:00,2.75,0,71,,,55,258,9,266,5,84
MLCN5,2021-05-26 14:05:00,2.75,0,291,,,62,316,10,292,3,70
MLCN5,2021-05-26 15:05:00,2.75,0,457,,,67,194,8,197,5,67
MLCN5,2021-05-26 16:05:00,2.75,0,526,,,69,177,13,162,8,62
MLCN5,2021-05-26 17:05:00,2.75,0,579,,,71,200,16,192,10,46
MLCN5,2021-05-26 18:05:00,2.75,0,615,,,74,191,18,185,11,41
MLCN5,2021-05-26 19:05:00,2.75,0,573,,,78,167,17,210,10,28
MLCN5,2021-05-26 20:05:00,2.75,0,959,,,80,169,21,157,12,20
MLCN5,2021-05-26 21:05:00,2.75,0,808,,,84,197,26,165,14,9
MLCN5,2021-05-26 22:05:00,2.75,0,430,,,82,238,50,196,20,7
MLCN5,2021-05-26 23:05:00,2.75,0,410,,,82,215,29,212,16,8
MLCN5,2021-05-27 00:05:00,2.75,0,361,,,81,216,28,185,17,8
MLCN5,2021-05-27 01:05:00,2.75,0,115,,,79,213,28,208,15,8
MLCN5,2021-05-27 02:05:00,2.75,0,51,,,76,219,24,207,11,10
MLCN5,2021-05-27 03:05:00,2.75,0,0,,,70,230,14,229,5,13
MLCN5,2021-05-27 04:05:00,2.75,0,0,,,67,227,8,217,5,15
MLCN5,2021-05-27 05:05:00,2.75,0,0,,,64,303,19,308,10,17
MLCN5,2021-05-27 06:05:00,2.75,0,0,,,56,323,13,1,10,27
MLCN5,2021-05-27 07:05:00,2.75,0,0,,,55,319,12,329,8,30
MLCN5,2021-05-27 08:05:00,2.75,0,0,,,52,199,11,313,5,32
MLCN5,2021-05-27 09:05:00,2.75,0,0,,,53,253,8,249,7,30
MLCN5,2021-05-27 10:05:00,2.75,0,0,,,45,37,7,255,3,47
MLCN5,2021-05-27 11:05:00,2.75,0,0,,,47,334,9,350,7,39
