filename,samplingrate,bit,duration,channels,index,fft_w,min_freq,max_freq,left_channel,right_channel,aru,site
20210521_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.088791666,NA ,aru01,sswma
20210522_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.683876198,NA ,aru01,sswma
20210522_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.027251999,NA ,aru01,sswma
20210522_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.682595453,NA ,aru01,sswma
20210522_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.938724685,NA ,aru01,sswma
20210522_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.408985114,NA ,aru01,sswma
20210522_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.401853694,NA ,aru01,sswma
20210522_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.066777455,NA ,aru01,sswma
20210522_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.123837004,NA ,aru01,sswma
20210522_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.499044041,NA ,aru01,sswma
20210522_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.951482838,NA ,aru01,sswma
20210522_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.81539865,NA ,aru01,sswma
20210522_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.77439675,NA ,aru01,sswma
20210522_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.926673647,NA ,aru01,sswma
20210522_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.114672228,NA ,aru01,sswma
20210522_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.320905872,NA ,aru01,sswma
20210522_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.323941461,NA ,aru01,sswma
20210522_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.996373991,NA ,aru01,sswma
20210522_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.476696811,NA ,aru01,sswma
20210522_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.43010692,NA ,aru01,sswma
20210522_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.027432448,NA ,aru01,sswma
20210522_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.827052717,NA ,aru01,sswma
20210522_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.792684271,NA ,aru01,sswma
20210522_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.46092562,NA ,aru01,sswma
20210522_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.066699589,NA ,aru01,sswma
20210522_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.041375549,NA ,aru01,sswma
20210522_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.627530027,NA ,aru01,sswma
20210522_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.260469776,NA ,aru01,sswma
20210522_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.949570199,NA ,aru01,sswma
20210522_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.844342236,NA ,aru01,sswma
20210522_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.412772495,NA ,aru01,sswma
20210522_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.505756399,NA ,aru01,sswma
20210522_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.649010732,NA ,aru01,sswma
20210522_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.833420232,NA ,aru01,sswma
20210522_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.012055797,NA ,aru01,sswma
20210522_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.862409763,NA ,aru01,sswma
20210522_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.779163029,NA ,aru01,sswma
20210522_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.688157558,NA ,aru01,sswma
20210522_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,7.325781574,NA ,aru01,sswma
20210522_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.756666186,NA ,aru01,sswma
20210522_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.657831929,NA ,aru01,sswma
20210522_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.248344413,NA ,aru01,sswma
20210522_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.069648592,NA ,aru01,sswma
20210522_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.279487767,NA ,aru01,sswma
20210522_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,0.865331683,NA ,aru01,sswma
20210522_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.931186845,NA ,aru01,sswma
20210522_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.461895829,NA ,aru01,sswma
20210522_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.119844495,NA ,aru01,sswma
20210522_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.565359043,NA ,aru01,sswma
20210523_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.286250502,NA ,aru01,sswma
20210523_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.894314601,NA ,aru01,sswma
20210523_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.967395044,NA ,aru01,sswma
20210523_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.548349078,NA ,aru01,sswma
20210523_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.160817479,NA ,aru01,sswma
20210523_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.490766439,NA ,aru01,sswma
20210523_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.771618093,NA ,aru01,sswma
20210523_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.249019331,NA ,aru01,sswma
20210523_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.040047374,NA ,aru01,sswma
20210523_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.652499257,NA ,aru01,sswma
20210523_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.546279782,NA ,aru01,sswma
20210523_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.709564275,NA ,aru01,sswma
20210523_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.438994164,NA ,aru01,sswma
20210523_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.287245387,NA ,aru01,sswma
20210523_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.883295653,NA ,aru01,sswma
20210523_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.538675088,NA ,aru01,sswma
20210523_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.503779765,NA ,aru01,sswma
20210523_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.808735759,NA ,aru01,sswma
20210523_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.295582742,NA ,aru01,sswma
20210523_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.865340896,NA ,aru01,sswma
20210523_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.538292033,NA ,aru01,sswma
20210523_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.97758282,NA ,aru01,sswma
20210523_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.085534893,NA ,aru01,sswma
20210523_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.761610344,NA ,aru01,sswma
20210523_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.518264409,NA ,aru01,sswma
20210523_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.960268583,NA ,aru01,sswma
20210523_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.823813458,NA ,aru01,sswma
20210523_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.86257129,NA ,aru01,sswma
20210523_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.992291506,NA ,aru01,sswma
20210523_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.996413435,NA ,aru01,sswma
20210523_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.167600572,NA ,aru01,sswma
20210523_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.042870688,NA ,aru01,sswma
20210523_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.083875704,NA ,aru01,sswma
20210523_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.112377552,NA ,aru01,sswma
20210523_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.524616982,NA ,aru01,sswma
20210523_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.934368962,NA ,aru01,sswma
20210523_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.475016681,NA ,aru01,sswma
20210523_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.856834712,NA ,aru01,sswma
20210523_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.932801098,NA ,aru01,sswma
20210523_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.261406811,NA ,aru01,sswma
20210523_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.503816454,NA ,aru01,sswma
20210523_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.775597578,NA ,aru01,sswma
20210523_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.160821653,NA ,aru01,sswma
20210523_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.123317878,NA ,aru01,sswma
20210523_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.241199193,NA ,aru01,sswma
20210523_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.815210895,NA ,aru01,sswma
20210523_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.675904764,NA ,aru01,sswma
20210523_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.14023704,NA ,aru01,sswma
20210524_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.535102698,NA ,aru01,sswma
20210524_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.736250539,NA ,aru01,sswma
20210524_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.118776201,NA ,aru01,sswma
20210524_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.068292398,NA ,aru01,sswma
20210524_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.140225669,NA ,aru01,sswma
20210524_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.934527087,NA ,aru01,sswma
20210524_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.886132505,NA ,aru01,sswma
20210524_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.670193694,NA ,aru01,sswma
20210524_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.495177879,NA ,aru01,sswma
20210524_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.984741976,NA ,aru01,sswma
20210524_064000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.893725371,NA ,aru01,sswma
20210524_065000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.135040809,NA ,aru01,sswma
20210524_070000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.975834323,NA ,aru01,sswma
20210524_071000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.71897801,NA ,aru01,sswma
20210524_072000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.140071633,NA ,aru01,sswma
20210524_073000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.229023891,NA ,aru01,sswma
20210524_074000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.174228457,NA ,aru01,sswma
20210524_075000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,8.743185032,NA ,aru01,sswma
20210524_080000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.611612931,NA ,aru01,sswma
20210524_081000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.737377625,NA ,aru01,sswma
20210524_082000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.211379012,NA ,aru01,sswma
20210524_083000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.256439056,NA ,aru01,sswma
20210524_084000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.111727452,NA ,aru01,sswma
20210524_085000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.834851975,NA ,aru01,sswma
20210524_090000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.202037956,NA ,aru01,sswma
20210524_091000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.777618791,NA ,aru01,sswma
20210524_092000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.390778461,NA ,aru01,sswma
20210524_093000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.060355609,NA ,aru01,sswma
20210524_094000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.492906194,NA ,aru01,sswma
20210524_095000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.915358346,NA ,aru01,sswma
20210524_100000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.156151078,NA ,aru01,sswma
20210524_101000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.092303603,NA ,aru01,sswma
20210524_102000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.301253255,NA ,aru01,sswma
20210524_103000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.431820215,NA ,aru01,sswma
20210524_104000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.8271463,NA ,aru01,sswma
20210524_105000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.63200195,NA ,aru01,sswma
20210524_110000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.182719336,NA ,aru01,sswma
20210524_111000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.48156181,NA ,aru01,sswma
20210524_112000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.521628184,NA ,aru01,sswma
20210524_113000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.517306317,NA ,aru01,sswma
20210524_114000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.678451582,NA ,aru01,sswma
20210524_115000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.705490129,NA ,aru01,sswma
20210524_120000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.121127327,NA ,aru01,sswma
20210524_121000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.677088764,NA ,aru01,sswma
20210524_122000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.533151388,NA ,aru01,sswma
20210524_123000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,2.853122443,NA ,aru01,sswma
20210524_124000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.869424065,NA ,aru01,sswma
20210524_125000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,1.125728765,NA ,aru01,sswma
20210525_050000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,5.398907142,NA ,aru01,sswma
20210525_051000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.356241579,NA ,aru01,sswma
20210525_052000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.154367623,NA ,aru01,sswma
20210525_053000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.358946184,NA ,aru01,sswma
20210525_054000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.343533237,NA ,aru01,sswma
20210525_055000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.47170282,NA ,aru01,sswma
20210525_060000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.995870718,NA ,aru01,sswma
20210525_061000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.244283642,NA ,aru01,sswma
20210525_062000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,4.971405711,NA ,aru01,sswma
20210525_063000.WAV,48000,16,120,1,bioacoustic_index,512,2000,8000,3.330955016,NA ,aru01,sswma
